"datetime","tempUp","tempLw","dwnRad","upwRad","humidity","soilHeatFlux","pressure","precipRate","waterET"
2014-09-16 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-16 00:01:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-16 00:02:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-16 00:03:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-16 00:04:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-16 00:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-16 00:06:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-16 00:07:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-16 00:08:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-16 00:09:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-16 00:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-16 00:11:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-16 00:12:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-16 00:13:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-16 00:14:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-16 00:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-16 00:16:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-16 00:17:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-16 00:18:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-16 00:19:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-16 00:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-16 00:21:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-16 00:22:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-16 00:23:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-16 00:24:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-16 00:25:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-16 00:26:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
